0
275.5
156.04
185.79
159.44
244.37
170.47
386.81
261.93
163.59
230.17
300.95
404.79
653.78
433.47
185.08
364.52
180.48
192.21
326.91
164.79
599.88
180.52
153.45
180.76
358.95
140.68
334.65
364.22
192.55
227.5
203.48
164.33
509.77
264.1
274.58
181.94
363.13
254.61
153.95
157.31
281.41
174.56
173.24
155.09
286.17
569.8
448.08
182.22
415.04
321.3
181.99
168.18
162.88
181.36
195.04
492.83
196.11
179.65
174.49
156.74
146.54
198.47
256.64
180.65
191.66
193.81
913.81
154.46
229.11
177.94
188.57
241.25
487.85
412.54
205.37
337.07
265.12
174.6
442.57
576.81
453.04
156.63
493.26
351.14
443.61
320.99
388.57
359.42
268.37
413.16
156.32
435.09
352.87
218.8
677.61
408.38
294.23
159.89
166.62
178.67
137.79
347.42
176.16
376.96
377.78
485.42
571.12
162.6
153.19
374.38
148.0
186.23
304.1
300.17
612.25
472.67
166.06
138.97
186.79
468.85
295.26
363.93
145.86
217.73
357.1
170.73
167.45
272.27
618.25
179.18
182.3
407.4
377.5
331.18
207.14
425.39
203.72
209.94
289.96
438.43
414.89
165.42
211.93
131.21
600.54
210.92
488.58
555.54
164.47
176.25
171.12
230.18
559.04
157.64
166.84
356.06
685.98
212.23
366.04
427.07
365.42
173.6
163.64
305.6
364.3
400.47
160.49
205.33
251.97
173.55
309.8
286.49
172.15
307.97
178.49
163.0
245.67
185.76
173.79
607.73
186.12
318.89
183.91
204.01
518.26
364.71
337.96
111.79
377.65
431.43
333.03
358.73
211.87
446.83
259.3
158.05
145.62
344.21
533.38
343.0
145.44
347.03
349.72
289.03
502.52
244.86
243.02
465.93
368.26
190.74
327.42
276.78
